date,avgTemp,maxTemp,minTmep,rainFall,wind_velocity,avgHumid,Cloud,Sunlight,High_Q(10kg),Low_Q(10kg)
2012-01-31,-4.7,-0.3,-8.5,3.9,3.1,48,7.5,3.53,"20,727","16,593"
2012-02-01,-12.8,-8.1,-15.3,,3.9,48,0,12.09,"20,700","16,567"
2012-02-02,-13.7,-9.5,-17.1,,3.4,44,0,11.97,"20,720","16,580"
2012-02-03,-8.6,-3.9,-14.5,0.1,2.3,54,3.4,11.61,"20,773","16,620"
2012-02-04,-3,1,-5.2,0.2,2.3,49,3,11.66,"20,873","16,707"
2012-02-05,-0.9,4.8,-4.5,,1.4,36,4.3,9.18,"20,993","16,813"
2012-02-06,0.9,7,-3.2,0.2,2.4,51,8,8.12,"21,060","16,893"
2012-02-07,-8.7,-0.1,-11.5,0,5.2,42,0,12.61,"21,080","16,933"
2012-02-08,-8,-3.8,-12.1,,3.5,39,2.5,11.72,"21,067","16,960"
2012-02-09,-4.5,-0.5,-9,,2.5,49,3.8,11.26,"21,020","16,953"
2012-02-10,-3.5,1.7,-6.9,0,2.8,46,3.6,9.13,"20,967","16,953"
2012-02-11,-3.8,0.8,-9.2,,2.6,43,0.1,12.82,"20,953","16,967"
2012-02-12,-0.1,4.8,-5,,1.8,34,4.9,12.56,"20,953","16,993"
2012-02-13,3.1,8.4,0.2,,2.1,26,5.3,9.1,"20,953","17,007"
2012-02-14,3,8.3,-0.3,,2.5,49,4,11.19,"20,960","17,027"
2012-02-15,-1.3,3,-4.1,,3.7,32,5.6,11.6,"20,933","17,000"
2012-02-16,-2.8,2.7,-6.1,,3.5,32,2,12.97,"20,920","16,987"
2012-02-17,-6.4,-2.9,-8.8,,4.4,35,1,11.51,"20,933","17,000"
2012-02-18,-6.8,-2.2,-9.6,,3.4,39,0.5,13.84,"20,960","17,027"
2012-02-19,-4.4,1.3,-9.6,,2.4,40,0,14.27,"21,027","17,093"
2012-02-20,-0.2,5.3,-5.5,,2.6,57,0.5,12.33,"21,113","17,180"
2012-02-21,2.3,5.5,-0.9,,1.9,59,6.9,5.42,"21,193","17,260"
2012-02-22,5.8,12.1,-0.8,,2.4,47,5.4,12.03,"21,233","17,313"
2012-02-23,4.4,8.2,1.1,0.3,3.1,64,6.9,9.79,"21,340","17,420"
2012-02-24,4.3,9.7,0.2,,3.2,61,6.8,8.89,"21,407","17,487"
2012-02-25,1.2,5,-2.3,,3.8,57,7.1,8.62,"21,453","17,547"
2012-02-26,-1.6,3.2,-4,,3.3,34,4.4,11.08,"21,467","17,573"
2012-02-27,-0.7,5.2,-5.9,,2.4,31,0,15.1,"21,487","17,593"
2012-02-28,2.1,7.3,-3.2,,2.1,27,5,9.24,"21,420","17,540"
2012-02-29,5.4,11.8,-1.5,,2.2,27,3.6,13.54,"21,420","17,540"
2012-03-01,8.7,14.6,4,,1.9,20,5.9,13.24,"21,313","17,447"
2012-03-02,6.9,9.5,5.2,0.3,3,55,8.5,5.47,"21,207","17,347"
2012-03-03,6.9,12.9,2.7,,3.5,47,5.4,12.99,"21,127","17,267"
2012-03-04,6.2,9.7,3,0,5.2,50,8.5,7.35,"21,040","17,167"
2012-03-05,5.3,8.5,3.1,7,5.8,67,10,3.76,"20,933","17,047"
2012-03-06,3,4.6,1.8,8.5,4.7,82,9.5,1.66,"20,867","16,953"
2012-03-07,3,7.7,-0.2,,2.9,60,5.8,12.11,"20,880","16,933"
2012-03-08,2,5.2,-0.3,,3.5,48,5.6,10.7,"20,920","16,947"
2012-03-09,3.4,9.1,-2.1,,2.1,49,6.4,11.14,"20,980","17,000"
2012-03-10,3.9,8.9,1.3,,3.5,53,7,13.7,"21,047","17,067"
2012-03-11,-2.4,1.3,-4.6,0,5.4,43,1.9,17.08,"21,087","17,120"
2012-03-12,-1.6,3.2,-5.7,,3.8,40,0,18.2,"21,067","17,113"
2012-03-13,1.7,6.6,-3.5,,2.6,50,0.6,15.5,"21,040","17,100"
2012-03-14,3.6,5.9,1.8,0,3.8,70,7,2.94,"21,087","17,140"
2012-03-15,5.5,11.8,-1.7,,1.9,36,1.9,17.19,"21,153","17,193"
2012-03-16,8.1,12.9,5.7,4,3.2,51,9.9,6.41,"21,220","17,253"
2012-03-17,10.4,16.1,6.8,2,2.5,71,7.6,12.65,"21,307","17,327"
2012-03-18,6.9,11.5,2.2,,3.3,63,3.4,13.32,"21,413","17,407"
2012-03-19,2.8,7.2,-0.5,,3.1,38,1.9,15.36,"21,440","17,420"
2012-03-20,3.1,8.3,-1.9,,3.9,31,0.4,18.95,"21,453","17,420"
2012-03-21,4.3,10.4,-0.5,,2.9,36,0.9,18.93,"21,480","17,440"
2012-03-22,7.8,11.4,3.3,0,2.5,54,8.6,9.92,"21,493","17,453"
2012-03-23,5,9.7,2.3,22,3.7,83,10,1.38,"21,467","17,447"
2012-03-24,3.3,6.9,1.5,3.5,5.6,55,4.8,13.08,"21,453","17,460"
2012-03-25,3.6,7.7,0.9,,4.8,37,1.6,18.4,"21,480","17,513"
2012-03-26,3.9,8.7,-0.2,,3.7,38,0,19.83,"21,500","17,547"
2012-03-27,6.4,10.9,1,,3.1,58,5,9.92,"21,540","17,600"
2012-03-28,10.1,15.8,6.4,,2,56,4,14.83,"21,620","17,687"
2012-03-29,11.6,16.2,5.9,0,3.4,57,6,11.61,"21,687","17,753"
2012-03-30,9,11.9,5.8,0.1,3.7,74,9.3,4.02,"21,780","17,847"
2012-03-31,5.4,10.1,2.5,0,4.2,38,3.6,15.87,"21,907","17,973"
2012-04-01,4.6,9.4,0.6,,3.1,28,0,18.94,"22,080","18,120"
2012-04-02,8.3,14.1,3.5,22,3.4,57,9.3,5.81,"22,253","18,267"
2012-04-03,4.9,9.4,1.1,35,4.8,67,6.3,5.81,"22,420","18,407"
2012-04-04,7.2,12.8,2.2,,4.4,57,0.8,17.62,"22,513","18,473"
2012-04-05,6.7,12.2,3.1,,4.3,43,0.8,20.07,"22,580","18,527"
2012-04-06,5.4,9.6,2.6,,4.6,42,2.1,17.62,"22,600","18,513"
2012-04-07,5.9,12.4,0.6,,3,36,0,21.6,"22,627","18,500"
2012-04-08,11.3,17.6,4.6,,4.7,47,2.9,17.94,"22,727","18,560"
2012-04-09,15.4,22.4,10.7,,2.6,56,4,18.81,"22,833","18,627"
2012-04-10,13.7,16.9,11.5,10.5,2,83,9.3,3.57,"22,953","18,693"
2012-04-11,12.2,17.4,9.1,3,3.8,73,5.8,11.26,"23,080","18,813"
2012-04-12,8.9,12.4,5.3,,3.7,50,6.1,12.43,"23,293","19,027"
2012-04-13,10.3,15.1,7.4,,2.7,53,8.4,10.91,"23,533","19,280"
2012-04-14,10.5,16.4,5.9,,2.9,68,3.9,18.26,"23,733","19,493"
2012-04-15,13.4,21.7,6.9,,2.6,56,3.5,20.45,"23,947","19,680"
2012-04-16,11.9,17.9,7.2,,3.1,58,3,17.98,"24,120","19,827"
2012-04-17,13.6,19.7,7.5,,2.4,38,0,20.86,"24,180","19,860"
2012-04-18,15.2,21.3,9.2,,2.1,32,4.6,15.75,"24,193","19,833"
2012-04-19,17,24.3,12.2,,2.5,34,6.1,17.84,"24,340","19,860"
2012-04-20,18.4,23.8,13.6,,3.3,39,6.1,18.54,"24,460","19,940"
2012-04-21,11.4,16.3,9.5,47.5,7.1,73,9.9,2.56,"24,553","20,073"
2012-04-22,9.4,12,7.9,9,5.2,91,10,1.84,"24,693","20,253"
2012-04-23,12.9,17.3,9.1,0,2.2,82,7.3,6.32,"24,760","20,360"
2012-04-24,19.7,26.6,12.2,,1.9,60,5.1,18.71,"24,800","20,440"
2012-04-25,15.1,20.7,10.5,28,3.9,73,9.9,1.82,"24,907","20,567"
2012-04-26,11.9,16.8,8,2,4.8,53,2.4,23.44,"25,067","20,713"
2012-04-27,15.2,22.3,7.8,,4.1,32,1.8,21.43,"25,147","20,793"
2012-04-28,17,22.1,13.8,,3.1,42,1.8,19.21,"25,307","20,927"
2012-04-29,19.9,26.3,14,,1.9,57,6.8,18.07,"25,467","21,060"
2012-04-30,22.9,29.4,15.4,,2.5,43,0,23.01,"25,573","21,147"
2012-05-01,22.6,28.3,17.3,,2,46,6.8,16.74,"25,620","21,187"
2012-05-02,23.1,29.1,19,0.4,3,47,3.3,19.26,"25,673","21,227"
2012-05-03,20,25.4,17,0.2,3.3,54,3.4,19.2,"25,660","21,227"
2012-05-04,19.7,25.7,14.3,,3.3,49,0,22.82,"25,673","21,253"
2012-05-05,18.8,24.9,13.5,,3.9,42,1.6,23.62,"25,740","21,320"
2012-05-06,18.1,24.1,13.1,,3.2,32,0.4,23.37,"25,800","21,373"
2012-05-07,18.5,24.9,12.2,,2.3,33,2.5,20.96,"25,913","21,473"
2012-05-08,20.8,28,14.2,,2.3,28,3.8,19.51,"26,053","21,600"
2012-05-09,20.7,27.4,15,,2.7,45,0,21.08,"26,160","21,693"
2012-05-10,20.1,26.6,15.5,,2.8,45,2.4,19.37,"26,200","21,733"
2012-05-11,16.2,19.2,13.2,,2.9,55,8.9,7.96,"26,373","21,907"
2012-05-12,17.1,21.1,14.4,,2.2,58,8.1,12.1,"26,633","22,140"
2012-05-13,19.1,25.2,14.8,,2.2,53,7.3,18.5,"26,867","22,347"
2012-05-14,16.1,17.2,15.1,6.5,1.8,79,10,1.97,"27,113","22,567"
2012-05-15,16.9,22.7,13,0,3.3,65,4.5,22.03,"27,353","22,780"
2012-05-16,16.6,22,12.7,0,3,59,5.9,18.89,"27,487","22,887"
2012-05-17,16.6,20.5,13.9,0.5,2.6,57,4,15.79,"27,500","22,913"
2012-05-18,18.1,24.5,12,,2.5,51,2.1,23.04,"27,567","22,980"
2012-05-19,19.5,25.8,13.1,,2.3,38,4.4,20.56,"27,653","23,067"
2012-05-20,21.3,28.7,14.5,,2.1,39,0,22.87,"27,760","23,200"
2012-05-21,23,28.9,17.2,,2.1,35,0,22.87,"27,793","23,260"
2012-05-22,23.3,29.3,17.8,,2.4,35,3.9,22.75,"27,807","23,287"
2012-05-23,22.1,27.8,18.3,,3,40,3.5,22.34,"27,787","23,287"
2012-05-24,19.7,24,17,,2.2,53,6.9,10.26,"27,760","23,260"
2012-05-25,20.5,26.6,16.2,,2.7,45,3.3,22.94,"27,667","23,140"
2012-05-26,19.8,26.1,14.1,,2.6,45,3.5,17.15,"27,580","23,027"
2012-05-27,19.3,23.4,17.1,0.3,2.7,66,5.9,11.32,"27,540","22,960"
2012-05-28,20.9,26,16.4,0.1,2.8,58,7.3,13.7,"27,473","22,873"
2012-05-29,21.6,25.4,18.8,,2.9,41,6.8,13.48,"27,387","22,787"
2012-05-30,20.7,23.6,18.6,0,2.4,44,9.1,8.81,"27,367","22,767"
2012-05-31,20.9,27.2,16.6,0.2,2.7,59,3.8,18.14,"27,420","22,820"
2012-06-01,21.4,26.7,16.3,,1.8,52,5.8,17.15,"27,407","22,820"
2012-06-02,23.1,28.8,19.2,,2.5,45,6.8,18.6,"27,427","22,827"
2012-06-03,23.3,29.1,18,,2.2,39,2.8,23.42,"27,433","22,820"
2012-06-04,23.7,29.1,18.6,,2.5,35,3.9,20.59,"27,407","22,773"
2012-06-05,22.5,27.5,19.8,0,3.5,63,6,18.06,"27,353","22,693"
2012-06-06,23,28.9,19.1,,3,62,7.3,19.51,"27,367","22,667"
2012-06-07,23,29.4,18.5,,2.4,63,4.6,16.96,"27,407","22,707"
2012-06-08,22.2,27.9,19,2,2.1,66,8.4,11.32,"27,513","22,800"
2012-06-09,24.2,29.9,18.6,,2,60,5.6,18.43,"27,640","22,920"
2012-06-10,23.7,28.7,20.8,,2.4,59,6,18.03,"27,747","23,027"
2012-06-11,23.2,27.8,20.3,,2.6,59,6.8,14.05,"27,840","23,127"
2012-06-12,22.6,28.9,19,0.4,2.6,59,5.9,14.61,"27,893","23,180"
2012-06-13,23.4,28.9,18.3,,2.8,53,5,16.21,"27,907","23,207"
2012-06-14,24.8,31.7,19.3,,3.1,49,5.5,21.66,"27,973","23,287"
2012-06-15,23.7,28,20.4,,3,53,7.6,15.34,"28,120","23,460"
2012-06-16,23.5,29.9,20.2,,3,61,4.8,19.07,"28,253","23,613"
2012-06-17,23.6,29.8,18.1,,3.2,53,2.9,24.48,"28,307","23,680"
2012-06-18,24.9,30.2,20.1,,2.2,47,7.3,19.45,"28,340","23,727"
2012-06-19,26,33.5,20.9,,2.9,45,3.8,19.65,"28,327","23,727"
2012-06-20,25.4,31.3,21.3,,3.5,49,2.1,22.74,"28,287","23,687"
2012-06-21,25.7,32.4,21.3,,2.7,55,3.4,20.01,"28,273","23,673"
2012-06-22,24.3,29.3,21.3,0,2.7,61,5.1,15.05,"28,327","23,727"
2012-06-23,26.2,31.7,21.5,,2.2,56,3.8,18.28,"28,427","23,827"
2012-06-24,27.8,32.8,23.6,,2.3,48,5.3,15.48,"28,507","23,907"
2012-06-25,26.5,33.2,22.2,,4.2,41,2.5,21.95,"28,567","23,960"
2012-06-26,24.6,30.8,20.6,,4.6,45,5.1,22.96,"28,647","24,020"
2012-06-27,24.8,31,19.3,,3.3,47,3,20.95,"28,813","24,160"
2012-06-28,25.3,29.6,20.9,,2.2,50,6.5,13.63,"28,827","24,147"
2012-06-29,25.9,31,22,20,2.3,60,8.9,13.62,"28,840","24,133"
2012-06-30,21.9,23.7,20.2,69.5,4.2,88,10,3.2,"28,780","24,053"
2012-07-01,21.6,25.4,19.2,0,3,80,8.5,6.68,"28,567","23,847"
2012-07-02,24,29.8,21.7,,2.5,63,7.3,17.2,"28,260","23,553"
2012-07-03,22.7,25.7,19.7,25,1.5,78,8.3,7.06,"28,027","23,313"
2012-07-04,24.4,27.4,22.6,0.3,3.2,80,8.9,10.52,"27,807","23,067"
2012-07-05,22.7,24.6,20.9,72,2.1,90,10,1.87,"27,660","22,920"
2012-07-06,20.9,21.8,19.9,102.5,3.2,89,9.3,2.97,"27,580","22,827"
2012-07-07,24.8,31,18.5,,1.7,62,2.1,22.23,"27,507","22,740"
2012-07-08,25.8,30.7,21.4,,2.5,65,1.5,23.18,"27,367","22,633"
2012-07-09,26.3,32.3,21.9,,2,64,5.8,18.07,"27,167","22,500"
2012-07-10,25.9,29.1,21.7,6.5,2.5,67,8.9,7.96,"26,927","22,300"
2012-07-11,23.3,26.5,21,8,3,84,9.4,5.08,"26,713","22,140"
2012-07-12,24.7,28.5,21.1,0,2.3,72,9.5,8.55,"26,580","22,007"
2012-07-13,26.1,29.3,21.8,76.5,2.2,76,8.8,11,"26,780","22,180"
2012-07-14,22.8,26.2,20.4,8,3.7,82,10,7.05,"27,053","22,427"
2012-07-15,19.7,20.5,19.1,32.5,4.4,90,10,3.56,"27,320","22,667"
2012-07-16,21.7,25,19,2.5,1.9,80,9.1,8.64,"27,787","23,087"
2012-07-17,25.5,29,21.6,0,2,71,9.3,10.77,"28,593","23,840"
2012-07-18,26.3,28.4,24.7,6,2.6,79,9.4,6.86,"28,987","24,187"
2012-07-19,23.9,26.5,22.4,72.5,4.9,85,9.6,8.6,"29,120","24,267"
2012-07-20,25.6,29.7,22.1,1,2.3,74,7.1,15.51,"29,293","24,420"
2012-07-21,27.5,31.4,24.1,,1.6,67,6,15.92,"29,267","24,420"
2012-07-22,27.2,30.4,23.7,16.5,2.1,74,7.5,9.1,"29,060","24,267"
2012-07-23,27.6,30.5,25.6,1,4,74,8.8,8.83,"28,853","24,113"
2012-07-24,27.8,32.1,25.5,,3.2,72,6.8,16.81,"28,947","24,233"
2012-07-25,27.9,32.1,24.2,,2.2,68,4.9,20.67,"29,087","24,380"
2012-07-26,28.1,32.6,24.3,,2.4,63,2.4,23.33,"29,020","24,300"
2012-07-27,27.9,32.3,24.9,,2.8,68,4.1,17.2,"28,993","24,233"
2012-07-28,28.5,33.2,25.2,,2.6,67,4.6,16.95,"28,847","24,040"
2012-07-29,29.2,33.2,26.2,0,3.7,67,5.5,16.1,"28,553","23,707"
2012-07-30,28.4,31.6,23,18,4,72,7.6,11.85,"28,073","23,207"
2012-07-31,29,33,26.6,0.1,2.5,66,6.9,15.02,"27,720","22,853"
2012-08-01,30.8,35.3,25.9,,2.5,57,5.5,17.27,"27,340","22,527"
2012-08-02,30.8,35.5,26.8,,3.7,54,4.6,18.09,"27,007","22,247"
2012-08-03,31.3,35.4,27.1,,3.2,52,3.5,21.72,"26,713","21,980"
2012-08-04,31.7,36.2,28.2,,2.2,50,3,21.67,"26,493","21,773"
2012-08-05,31.8,36.7,27.5,,2,51,1.9,20.35,"26,313","21,620"
2012-08-06,31.5,35.8,27.8,,2.4,54,2.9,15.26,"26,207","21,540"
2012-08-07,30.7,35,26.6,,3.2,48,3,17.56,"26,140","21,513"
2012-08-08,29.6,34.3,25.6,,2.9,52,4,18.15,"26,087","21,527"
2012-08-09,29.7,34.6,26.6,,2.2,64,5.3,17.46,"26,033","21,540"
2012-08-10,27.4,29,25.7,0.3,1.9,69,8.9,5.38,"25,980","21,567"
2012-08-11,27.7,31.8,24,,1.9,65,5.9,10.16,"25,653","21,240"
2012-08-12,25.5,27.9,22.3,17,2,80,9.3,4.96,"25,213","20,800"
2012-08-13,26.6,32.1,22.1,2,2.1,65,6.8,15.01,"24,733","20,320"
2012-08-14,26.7,31.2,23.2,15.5,2.9,64,5.6,15.87,"24,333","19,927"
2012-08-15,23.7,27.1,22.4,136.5,2.7,88,9.8,0.9,"24,040","19,660"
2012-08-16,26,28.9,22.7,,1.6,69,6.8,13.85,"23,933","19,567"
2012-08-17,27.5,32.2,24.3,0,2.5,74,7.1,11.17,"23,867","19,553"
2012-08-18,27.2,28.6,25.8,2,2.5,80,9.5,3.65,"23,707","19,460"
2012-08-19,27.9,30.8,26.3,5,4.9,76,9.5,8.16,"23,480","19,293"
2012-08-20,25.4,27.1,24,59.5,4.1,87,10,3.06,"23,260","19,127"
2012-08-21,25.3,28.7,23.5,137,2,85,9.5,7.64,"23,027","18,933"
2012-08-22,22,24.6,20.3,17,1.9,81,9.4,6.71,"22,827","18,713"
2012-08-23,23,25.7,20.5,0.1,3.5,68,8.4,9.53,"22,707","18,567"
2012-08-24,23.3,26.1,21.1,7.5,3.9,70,9.3,8.09,"22,587","18,420"
2012-08-25,25,28.9,21.5,11.5,2.5,80,8.5,7.63,"22,313","18,147"
2012-08-26,27.5,32.4,24.1,0,1.9,72,6.1,12.89,"22,027","17,873"
2012-08-27,28.5,32.9,24.5,,4,60,5,16.28,"21,720","17,600"
2012-08-28,26.1,29.4,21.8,13.5,7.5,70,10,1.02,"21,427","17,333"
2012-08-29,25.7,29.1,21.7,6,5.3,70,7.8,12.26,"21,280","17,200"
2012-08-30,21.4,24.7,18.7,34.5,3.3,86,9.5,1.52,"21,280","17,187"
2012-08-31,23.8,28.4,18.7,,2.8,66,3,19.57,"21,333","17,253"
2012-09-01,25.2,29.4,22.3,,2.2,69,5.9,16.07,"21,333","17,253"
2012-09-02,25,29.5,20.8,,2,65,3.9,13.9,"21,327","17,247"
2012-09-03,24.9,28.5,22.2,,1.5,71,6.3,9.1,"21,447","17,340"
2012-09-04,22,24.4,19.7,55.5,2.3,84,9.8,4.16,"21,707","17,560"
2012-09-05,22.3,26.1,19.2,10.5,2.7,61,4.8,18.7,"22,000","17,813"
2012-09-06,21.6,27.1,16,,2.2,53,0,20.97,"22,207","18,040"
2012-09-07,22.5,27.2,16.9,3,2.4,61,6.8,15.22,"22,287","18,213"
2012-09-08,20.2,23.7,17.7,25,4.2,72,8.3,7.74,"22,260","18,200"
2012-09-09,20.9,25,17.1,,1.8,68,8.4,12.32,"22,107","18,073"
2012-09-10,23.2,28.3,17.8,,1.9,61,3.4,16.41,"21,887","17,880"
2012-09-11,22.8,27.5,18.1,,2.1,53,2.9,16.28,"21,613","17,660"
2012-09-12,21.6,24.8,19.6,0.5,1.8,69,8.5,5.85,"21,387","17,480"
2012-09-13,20,21.1,18.6,13.5,1.5,87,10,1.62,"21,173","17,307"
2012-09-14,19.4,21.8,17.3,2,1.7,69,8.9,10,"21,013","17,173"
2012-09-15,21,25.5,17,,2,57,7.9,13.3,"20,887","17,073"
2012-09-16,19.9,22.1,17.5,2.5,3.8,60,9.4,5.92,"20,800","16,987"
2012-09-17,17.3,18.4,16,85.5,5.2,87,9.9,0.87,"20,800","16,867"
2012-09-18,20.9,24.6,17.7,,2.9,69,6.5,13.9,"20,760","16,693"
2012-09-19,20.6,25.2,17.7,,2.4,64,4.5,12.26,"20,747","16,633"
2012-09-20,20.1,24.7,15.6,0,2,70,3.4,10.96,"20,640","16,527"
2012-09-21,20.1,24.3,17.2,,2,68,5,9.52,"20,480","16,380"
2012-09-22,20.7,26.4,15.2,,1.9,61,4.5,15.78,"20,347","16,247"
2012-09-23,21.2,26.6,16.4,,1.4,57,1.6,16.65,"20,240","16,153"
2012-09-24,21.5,27.5,16.1,,1.9,50,0.5,17.01,"20,127","16,047"
2012-09-25,21.8,27.8,16.9,,2.3,52,0.6,17.37,"20,067","15,987"
2012-09-26,21.3,25.4,17.5,,1.8,60,7.1,10.97,"19,987","15,920"
2012-09-27,20.3,23.6,17.7,,2.2,62,6.8,9.02,"19,893","15,840"
2012-09-28,18,22,15.4,13.5,2.7,72,6.3,5.41,"19,747","15,693"
2012-09-29,16.4,19.8,14,0.5,2.6,59,5.1,14.38,"19,633","15,580"
2012-09-30,16.2,21,12,,1.5,64,1.6,14.62,"19,547","15,493"
2012-10-01,18.1,24.6,12.5,,1.5,64,0.9,14.74,"19,473","15,407"
2012-10-02,19.3,24.9,14.3,,1.5,64,1.5,12.74,"19,393","15,327"
2012-10-03,19.9,26,15,,1.8,60,3.5,14.71,"19,327","15,260"
2012-10-04,19,24.2,14.4,,2,62,1.4,13.59,"19,247","15,180"
2012-10-05,19,22.8,14.9,,1.9,61,6.9,10.1,"19,020","14,953"
2012-10-06,19.6,24.5,16.1,,1.6,53,3.6,13.28,"18,773","14,720"
2012-10-07,19.2,24.4,15.1,,2.1,55,0.9,13.93,"18,573","14,533"
2012-10-08,18.4,23.4,14.6,,1.8,53,2.8,13.34,"18,427","14,400"
2012-10-09,17.6,22.4,13.8,,1.5,60,5,10.16,"18,320","14,307"
2012-10-10,15.7,20.3,12.6,13,2.3,70,4.5,6.29,"18,373","14,373"
2012-10-11,13.9,19,9.9,,2.3,47,0.1,15.99,"18,400","14,400"
2012-10-12,14.9,21.4,8.5,,1.8,52,1.4,14.46,"18,387","14,373"
2012-10-13,16.4,23.1,11.3,,1.7,54,3.5,12,"18,373","14,333"
2012-10-14,16.3,21.8,12,,2.6,40,2.5,13.16,"18,293","14,240"
2012-10-15,14.8,21.8,10.3,,1.6,33,1.8,14.35,"18,173","14,107"
2012-10-16,17.1,23.4,10.8,,2.5,47,4.8,13.08,"18,113","14,040"
2012-10-17,12.6,17.6,8.1,2.5,3.8,57,4.1,12.54,"18,007","13,947"
2012-10-18,11.6,17,6,,2,47,0.3,14.74,"17,927","13,893"
2012-10-19,14.8,20.1,10.3,,1.8,52,1.5,12.76,"17,847","13,827"
2012-10-20,15.8,21,10.5,,3,65,5.9,10.4,"17,780","13,773"
2012-10-21,18.3,23.7,15.4,,1.7,71,4.8,9.18,"17,707","13,707"
2012-10-22,13.4,17.1,8.5,39.5,3.9,77,8.9,0.85,"17,680","13,680"
2012-10-23,10,14.5,4.5,0,3.2,49,2.4,14.23,"17,613","13,613"
2012-10-24,13.2,18.4,9.5,,2.5,63,6.9,5.26,"17,567","13,567"
2012-10-25,15.2,20,12.6,,1.8,69,5.3,7.3,"17,513","13,527"
2012-10-26,15.9,22.3,11.1,,2.2,62,2.4,11.92,"17,473","13,513"
2012-10-27,14.3,16.4,12.5,44,3.3,85,9.8,0.38,"17,420","13,473"
2012-10-28,14.3,18.8,10.8,0,3.6,65,2.9,12.44,"17,367","13,433"
2012-10-29,11.7,16.7,8,0,2.1,61,4.8,9.88,"17,320","13,387"
2012-10-30,8.6,12.4,5.8,0.1,2.9,55,1.5,11.83,"17,307","13,347"
2012-10-31,6.9,11.6,2.8,0.2,2.5,51,5.1,9.97,"17,333","13,333"
2012-11-01,5.6,10,2.7,,3.7,37,0.4,12.8,"17,373","13,347"
2012-11-02,7.2,12.4,1.6,,1.9,37,0.3,12.61,"17,467","13,413"
2012-11-03,9.4,15.7,3.2,,1.9,42,1.5,11.14,"17,627","13,573"
2012-11-04,11.8,15.3,9.1,4,3.4,57,8.9,4.21,"17,760","13,720"
2012-11-05,8.5,10.7,7.2,8,1.9,88,9.6,1.92,"17,860","13,833"
2012-11-06,7.1,8.6,5.1,5,2.3,81,9.3,2.04,"17,987","13,973"
2012-11-07,8.4,12.5,4.1,,2.4,68,5,8.46,"18,067","14,067"
2012-11-08,8.8,12.6,6,,1.6,75,6.1,4.06,"18,093","14,093"
2012-11-09,9.4,15,4.4,,2.5,64,1.6,10.8,"18,133","14,133"
2012-11-10,12,14.7,9.2,,4.6,49,4.8,10.64,"18,153","14,153"
2012-11-11,8.7,12,3.6,28,5.3,72,8.9,1.71,"18,173","14,173"
2012-11-12,7.3,9.1,5.8,3,4.6,68,9.4,3.34,"18,173","14,187"
2012-11-13,5.3,9.1,1.7,0,3.6,55,4.9,7.72,"18,147","14,173"
2012-11-14,2.4,6.7,-0.6,0,3.4,53,1.8,11.13,"18,187","14,213"
2012-11-15,4.2,9.8,-0.3,,1.4,52,0,10.51,"18,227","14,253"
2012-11-16,4.9,8.2,1,9.5,2.1,74,7.1,2.72,"18,240","14,267"
2012-11-17,5.3,8,1.5,1.5,3.2,62,4.5,8.51,"18,253","14,253"
2012-11-18,3.5,8.4,-0.5,,1.7,45,1.6,10.84,"18,293","14,267"
2012-11-19,3.4,7.6,-0.5,5.5,3.2,64,5,7.13,"18,253","14,227"
2012-11-20,1.9,6.4,-1.8,,2.1,52,1.3,9.72,"18,227","14,200"
2012-11-21,4.1,8.4,-0.4,,1.6,63,5,6.19,"18,207","14,180"
2012-11-22,6.7,10.5,1.9,0.3,2.1,68,5.6,6.78,"18,273","14,260"
2012-11-23,3.3,6.9,0.3,,3.1,63,5.9,8.01,"18,353","14,340"
2012-11-24,1.7,6.7,-1.8,,2.3,47,0,10.63,"18,420","14,393"
2012-11-25,3.4,7.5,-0.7,0.5,1.6,56,7.6,6.31,"18,473","14,447"
2012-11-26,2.3,5.1,-1.2,1,3.8,52,3.8,9.2,"18,533","14,507"
2012-11-27,2.1,6.5,-2.8,,1.7,39,1.6,9.89,"18,540","14,513"
2012-11-28,5,10.2,-0.1,1,3.8,55,5.3,3.85,"18,620","14,607"
2012-11-29,0.8,4.7,-1.9,,2.3,34,3.8,8.82,"18,727","14,727"
2012-11-30,1.7,6.2,-3,0.5,2.5,50,5.5,6.9,"18,847","14,860"
2012-12-01,-0.9,4,-5.9,,1.8,48,3,9.09,"18,967","14,993"
2012-12-02,2.9,7.1,1,,2.3,50,5.1,7.59,"19,093","15,133"
2012-12-03,1.7,5,-1.6,5.4,3.8,67,8.6,0.66,"19,147","15,200"
2012-12-04,-3.3,-0.1,-5.9,,3.7,41,0.5,9.63,"19,187","15,253"
2012-12-05,-3.8,-0.8,-6.2,5.8,3.2,67,6.4,1.99,"19,240","15,307"
2012-12-06,-6.3,-2.9,-10.3,0.1,2.5,53,3.8,8.25,"19,307","15,373"
2012-12-07,-4.5,-2.4,-6.4,1.9,4.1,76,8,2.33,"19,307","15,373"
2012-12-08,-8.2,-5.3,-11,,2.8,42,1.3,8.74,"19,333","15,387"
2012-12-09,-10.5,-7,-13.2,,2.8,46,0,9.16,"19,387","15,427"
2012-12-10,-8.3,-4.6,-11.8,,2,51,0,9.1,"19,427","15,453"
2012-12-11,-6.5,-0.8,-10.4,,2.1,55,1.3,8.35,"19,453","15,467"
2012-12-12,-5,0,-9,,1.6,57,0,8.34,"19,520","15,520"
